"","study_order","ManiCheck","Exp1_check","Exp1_check_DO_1","Exp1_check_DO_2","Exp1_check_DO_3","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1","MASC_set2","MASC_set3","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"514","Exp2First",4,1,3,1,2,5,5,5,3,9,6,6,NA,NA,NA,NA,1,5,9,7,4.5,4.08333333333333,7,1,10,47,2,"USA","USA",2,7,5,"3WI0P0II61TPK0KBNEPYAL44NRSRD6","3H4IKZHALBJB5UM3TYGI8MF5YBXNN6","","",1097,"Neutral",5,9,7
"515","Exp1First",3.16666666666667,1,1,3,2,5,5,7,3,5,3,3,NA,NA,NA,NA,1,3,5,5,4.3125,4,6,5,3,35,1,"United States","United States",3,7,4,"3OUYGIZWR7ZA9332YAXEQJK6SKV0PU","3J5XXLQDHMCH9V22D6IU9PBCFX8V3F","","",669,"Neutral",3,5,5
"516","Exp1First",4,1,1,2,3,3,3,2,3,8,1,1,NA,NA,NA,NA,1,6,2,3,4.3125,3.41666666666667,4,1,1,33,1,"USA","USA",4,7,5,"3L4D84MILZTPYS6015ZFZFXB52QJHE","301KG0KX9CMN6CBZ4HNLBEFB14Y2HM","","",1857,"Neutral",6,2,3
"517","Exp1First",4.33333333333333,1,1,3,2,1,2,2,3,8,1,1,1,6,2,3,NA,NA,NA,NA,3.4375,3.83333333333333,4,3,16,39,2,"United States","United States",3,7,5,"3LEIZ60CDJ0MJ1TLLFE9ASND5NWZ9Q","3KA7IJSNW669769J6NO1LGK6H1KPBF","","",1782,"Neutral",6,2,3
"518","Exp1First",3.5,1,2,1,3,1,1,5,3,9,1,1,1,4,5,5,NA,NA,NA,NA,3.3125,3.33333333333333,7,2,9,31,1,"usa","usa",2,7,4,"3M68NM076H8QZR5WDRHK4FUC65E6R2","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",494,"Neutral",4,5,5
"519","Exp1First",3.66666666666667,1,1,3,2,1,1,1,3,9,2,2,1,7,6,4,NA,NA,NA,NA,4.1875,3.66666666666667,7,4,4,56,1,"usa","usa",4,7,4,"39ZSFO5CA8XU3ECK146EIUM1ZA1UJZ","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",873,"Neutral",7,6,4
"520","Exp2First",4,1,2,1,3,4,4,3,3,7,2,3,1,3,2,4,NA,NA,NA,NA,4.0625,4.25,3,2,0,38,2,"usa","usa",2,7,5,"3WMOAN2SRBYQZJS5LS8B7N51M1FNVL","38VTL6WC4AE1R4KBW0T7VLDQBA6Y5M","","",748,"Neutral",3,2,4
"521","Exp2First",4,1,2,1,3,1,1,8,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.6875,4.5,4,9,15,57,2,"USA","USA",1,7,6,"3A1COHJ8NJW0EBAHA12OAPOXPR6H82","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",973,"Neutral",9,1,1
"522","Exp1First",4,1,2,1,3,1,1,1,3,9,1,1,1,3,2,3,NA,NA,NA,NA,3.125,4.08333333333333,6.5,2,11,41,2,"USA","USA",4,7,7,"3IRIK4HM3ALMTPGDVURPFKVQ64BC62","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",1198,"Neutral",3,2,3
"523","Exp1First",4.5,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.9375,3.83333333333333,5.5,7,14,41,2,"USA","USA",3,7,7,"3KJYX6QCM9CUGT1K6UGJEGOKDHBVJQ","3YGYP13641AWKSEVM5XZH6KFZ8RNRZ","","",1012,"Neutral",9,1,1
"524","Exp2First",4.33333333333333,1,1,3,2,7,6,6,3,6,4,4,1,6,4,3,NA,NA,NA,NA,3.9375,3.75,4.5,1,15,27,1,"United States","United States",4,7,6,"3R5F3LQFV2LPQOXRN4XR7II20MROZ2","3FK4G712NX151K6D9QEQ6AZH89ISS4","","",1213,"Neutral",6,4,3
"525","Exp1First",2.5,1,2,1,3,1,3,3,3,8,1,2,1,1,5,5,NA,NA,NA,NA,3.9375,3.5,4,3,3,35,2,"United States","FL",2,7,4,"3A1PQ49WVHII3BQWBGT9VF1PBL01H2","3X0EMNLXEPQOGK7PB4F1MSEDKT5VPW","","",1513,"Neutral",1,5,5
"526","Exp1First",3.16666666666667,1,2,1,3,4,3,3,3,8,1,1,1,5,2,2,NA,NA,NA,NA,4.0625,4.25,5.5,1,15,41,2,"usa","usa",4,7,5,"3X66WABAJWJ0DI90EEPAY84LU50G39","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",571,"Neutral",5,2,2
"527","Exp1First",4,1,3,2,1,2,2,2,3,9,1,1,NA,NA,NA,NA,1,7,5,3,3.25,4.58333333333333,4.5,3,16,66,2,"USA","USA",3,7,7,"3IHR8NYAM72R8RL3HBKG2MAJ9WL4PO","3VADEH0UHCY8OSQLH9AWB5U6LPBPSL","","",827,"Neutral",7,5,3
"528","Exp1First",3.5,1,1,3,2,2,3,4,3,2,1,1,NA,NA,NA,NA,1,4,5,5,3.5625,3.58333333333333,6,1,2,59,1,"United States","United States",4,7,6,"3VSOLARPKBALY8MS08J06RIYQS693C","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",1583,"Neutral",4,5,5
"529","Exp2First",4,1,3,2,1,1,1,1,3,9,1,1,1,8,1,3,NA,NA,NA,NA,2.75,4.16666666666667,7,1,14,59,1,"usa","usa",2,7,6,"3K772S5NP8CHNCK8N4OO2ZKJ0U5HE2","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","",842,"Neutral",8,1,3
"530","Exp2First",4.33333333333333,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,1,1,3.875,4.41666666666667,5.5,5,3,58,2,"united states","usa",3,7,4,"37C0GNLMHF4WYHMRVQM0ZQD8R4P6DY","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",940,"Neutral",5,1,1
"531","Exp2First",4.16666666666667,1,1,3,2,1,1,1,3,8,2,2,1,5,2,2,NA,NA,NA,NA,4.4375,3.75,4,2,2,53,1,"United States","United States",5,7,6,"3O6CYIULED2G9YCJ83PT7KG916CWUY","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",1110,"Neutral",5,2,2
"532","Exp1First",3,1,3,2,1,4,3,4,3,8,1,1,NA,NA,NA,NA,1,2,5,3,3.9375,4.33333333333333,4,8,4,28,2,"USA","USA",5,7,5,"3SKEMFQBZ36RG1BPGM5LNH4PH8DK8C","37NXA7GVST7YPZSRJCMU5B5TFJ4VLY","","",402,"Neutral",2,5,3
"533","Exp2First",4.5,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,8,1,1,2.75,4.25,6.5,2,15,48,2,"United States","United States",4,7,3,"3NC5L260MONJL76RMS3K4Q2KOHYOFF","3TLFH2L6Y9PDBL2U4B4APXIZCYY2T1","","",1420,"Neutral",8,1,1
"534","Exp2First",4,1,2,1,3,1,1,1,3,8,2,2,NA,NA,NA,NA,1,6,4,3,4.8125,3.91666666666667,6,4,9,30,2,"USA","USA",5,7,6,"3ZOTGHDK5ICSPCBDSC3JBPLZD7TOSZ","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",884,"Neutral",6,4,3
"535","Exp2First",2.66666666666667,1,1,3,2,9,9,9,3,4,5,6,1,1,9,9,NA,NA,NA,NA,4.125,4.16666666666667,7,6,2,32,1,"United States","United States",4,7,5,"35GCEFQ6I5P04Z4546DZJFKR5VZ3ZQ","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",511,"Neutral",1,9,9
"536","Exp1First",4.5,1,1,3,2,2,2,2,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.1875,4.41666666666667,4,0,18,53,2,"USA","USA",4,7,3,"37C0GNLMHF4WYHMRVQM0ZQD8R4QD66","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",1026,"Neutral",9,1,1
"537","Exp1First",3.5,1,1,2,3,3,2,6,3,7,1,2,1,4,6,3,NA,NA,NA,NA,4.5625,3.91666666666667,3,2,9,29,1,"USA","USA",3,7,7,"3E1QT0TDFPA0A6L1GJK9A1PCP4PI80","37S0QRNUFBH5ZGCVHU2G8SZFKL588L","","",589,"Neutral",4,6,3
"538","Exp2First",3.83333333333333,1,2,3,1,2,2,2,3,7,2,1,NA,NA,NA,NA,1,5,5,5,4.8125,3.83333333333333,3.5,2,2,46,2,"US","US",3,7,5,"3TAYZSBPLL9EI5M85E5M4CIWC2Y2S8","37S0QRNUFBH5ZGCVHU2G8SZFKL588L","","",473,"Neutral",5,5,5
"539","Exp2First",3.5,1,3,1,2,1,1,1,3,2,8,5,1,9,1,1,NA,NA,NA,NA,4.5625,4.66666666666667,7,10,0,61,2,"USA","USA",4,7,7,"304SM51WA3586IM4O7YX55L068CSB1","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","",811,"Neutral",9,1,1
"540","Exp2First",3.83333333333333,1,3,1,2,2,5,9,3,8,2,2,1,4,5,6,NA,NA,NA,NA,3.4375,3.66666666666667,3.5,1,8,39,2,"U.S.","U.S.",4,7,6,"3LWJHTCVCCNM6JJ715VOTVXK3IKFQI","3ZLW647WALW8C440PWYJ7KE1IZL32L","","",776,"Neutral",4,5,6
"541","Exp2First",3.66666666666667,1,2,3,1,1,6,1,3,7,3,3,NA,NA,NA,NA,1,1,9,6,5.4375,4.25,7,4,11,34,4,"usa","usa",4,7,3,"3ND9UOO81K3DQ8PPZPXSGXKQOFNWL8","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",742,"Neutral",1,9,6
"542","Exp1First",4.33333333333333,1,2,1,3,1,1,1,3,9,1,1,1,5,1,1,NA,NA,NA,NA,4.625,3.33333333333333,6.5,3,14,71,1,"United States","United States",2,7,5,"31UV0MXWNQDHNO2ZILD6YHFLNEQ5IN","3HEADTGN2PT9SXN4OWJQRNESLBTVRO","","",1344,"Neutral",5,1,1
"543","Exp1First",3.66666666666667,1,3,2,1,3,4,6,3,5,5,6,NA,NA,NA,NA,1,6,7,2,2.75,3.91666666666667,3.5,7,8,30,4,"USA","USA",4,7,4,"3KB8R4ZV1E85GDDDT74GGR2XIXNGBA","3087LXLJ6MHWW6HFU4V7P5AJOR60F7","","",828,"Neutral",6,7,2
"544","Exp1First",2.66666666666667,1,2,1,3,1,1,3,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4,4.33333333333333,5.5,4,12,40,2,"United States","United States",2,7,2,"3NXNZ5RS1AY3ZRNF2KMQJ8UEVUZ79M","36KM3FWE3RDJHD29CLXV1DX2Q3N073","","",1672,"Neutral",9,1,1
"545","Exp1First",3.83333333333333,1,2,3,1,3,2,2,3,7,6,5,NA,NA,NA,NA,1,4,7,6,4.375,3.83333333333333,6.5,3,5,36,2,"USA","USA",2,7,6,"3IRIK4HM3ALMTPGDVURPFKVQ64OC6F","3VADEH0UHCY8OSQLH9AWB5U6LPBPSL","","",1460,"Neutral",4,7,6
"546","Exp1First",3.16666666666667,1,1,2,3,2,2,2,3,8,1,2,NA,NA,NA,NA,1,2,6,6,3.4375,3.83333333333333,4,1,4,35,2,"United States","United States",4,7,6,"3FE7TXL1LIO25P7VDAGH9C3VUFOQ2K","38F60IALAGI6FBZGPO0W69PKF0DT07","","",739,"Neutral",2,6,6
"547","Exp2First",3.33333333333333,1,3,1,2,1,1,2,3,8,1,1,1,6,1,2,NA,NA,NA,NA,3.8125,4.16666666666667,5,1,9,27,2,"United States","United States",5,7,7,"3H7Z272LX78N6ZSON3JXO3CUVJULPE","3HUR21WDDUQATN4L26C2N44A49GXYV","","",1170,"Neutral",6,1,2
"548","Exp2First",4.5,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,1,3.375,3.58333333333333,7,1,16,70,2,"United States","United States",4,7,5,"3X31TUMD7XNKP79M2187N7UWS3Q1LS","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",851,"Neutral",1,9,1
"549","Exp1First",4.16666666666667,1,1,3,2,1,2,3,3,1,9,9,NA,NA,NA,NA,1,2,7,7,4.3125,4.16666666666667,5,3,7,29,1,"United States","United States",5,7,7,"3634BBTX0OV9PLVOOXQFKT6YC9EIFV","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","",855,"Neutral",2,7,7
"550","Exp2First",3,1,2,3,1,5,5,4,3,6,2,2,NA,NA,NA,NA,1,4,2,3,4.5625,4.33333333333333,4.5,0,3,27,2,"USA","USA",3,7,4,"3LO69W1SU3EHTMZPKKTAUUY2US9LGC","3J9UN9O9J3TC183BDUMS432BHYN0JA","","",856,"Neutral",4,2,3
"551","Exp2First",3,1,2,1,3,5,5,5,3,8,1,1,1,2,5,5,NA,NA,NA,NA,2.8125,4.66666666666667,7,2,11,33,2,"USA","USA",4,7,6,"351SEKWQS0IYNK7JI6THOMAUH5MMD8","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",558,"Neutral",2,5,5
"552","Exp1First",4.33333333333333,1,1,3,2,1,2,1,3,9,1,1,1,6,1,1,NA,NA,NA,NA,3.875,4.16666666666667,5,0,15,63,1,"United States","United States",4,7,6,"33NF62TLXJ3G0I787Q2CC7D3XKPJKF","3G3AJKPCXLTJVLGBIVAXQT7CBEBY4H","","",980,"Neutral",6,1,1
"553","Exp1First",3.5,1,2,3,1,1,5,1,3,6,1,2,NA,NA,NA,NA,1,5,5,7,3.375,3.66666666666667,5.5,2,10,38,2,"usa","usa",4,6,4,"3B837J3LDOXVMP3TK4KN5KQ4OVVRSV","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","",1969,"Neutral",5,5,7
"554","Exp2First",4,1,3,1,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.1875,4,5.5,2,16,36,2,"USA","USA",4,7,5,"36TFCYNS44BQTCBPI9EGQO5QG12XHF","302U8RURJZ2ODZVCVP29I39IKE4VN0","","",1235,"Neutral",9,1,1
"555","Exp2First",4.16666666666667,1,1,2,3,5,4,7,3,9,1,1,NA,NA,NA,NA,1,4,6,4,4.5625,3.75,6,2,8,50,1,"US","US",1,7,6,"317HQ483I7TLDD85ML9SSYF7E0AINC","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",1248,"Neutral",4,6,4
"556","Exp2First",3.83333333333333,1,1,2,3,5,5,5,3,8,2,2,NA,NA,NA,NA,1,3,4,4,4.4375,3.5,4,3,1,58,2,"United States","United States",4,7,4,"3AUQQEL7U5UNEN0YKM6DWB9OE9Y0VJ","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",550,"Neutral",3,4,4
"557","Exp2First",3.83333333333333,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,4,7,3,5,4,6.5,3,5,38,2,"United States","USA",4,7,5,"323Q6SJS8IH9TQK4IF8UKH5JCWEFHE","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",671,"Neutral",4,7,3
"558","Exp2First",4.16666666666667,1,1,2,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,4.5,3.33333333333333,6,2,6,38,2,"United States","Illinois",3,7,4,"3GFK2QRXX9IZOJM472HLZ8OT2QDW5C","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",1237,"Neutral",9,1,1
"559","Exp1First",2.83333333333333,1,2,1,3,1,2,2,3,8,1,1,1,7,2,1,NA,NA,NA,NA,4.1875,4,6.5,5,7,53,2,"USA","USA",3,7,5,"3TPZPLC3M0D6QV2ZHXFXSHIDVXM3P1","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","",557,"Neutral",7,2,1
"560","Exp2First",3,1,2,1,3,4,3,3,3,3,8,5,1,2,7,5,NA,NA,NA,NA,5.75,3.75,7,3,3,38,1,"USA","USA",3,7,3,"3CP1TO84PT2DC3OXTISEB184YJL526","3HUR21WDDUQATN4L26C2N44A49GXYV","","",486,"Neutral",2,7,5
"561","Exp1First",3.83333333333333,1,2,1,3,2,1,2,3,6,1,1,1,4,4,2,NA,NA,NA,NA,3.375,3.91666666666667,5.5,2,13,24,2,"united states of america","united states of america",2,7,5,"3F6KKYWMNB2452SJU78H11ZUMVBNDO","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",884,"Neutral",4,4,2
"562","Exp1First",4.16666666666667,1,3,1,2,3,2,4,3,9,1,1,NA,NA,NA,NA,1,6,1,1,4.375,4.33333333333333,3.5,2,5,59,2,"United States","united states",4,7,5,"3CFVK00FWLMFWTAJ87KOI3LD0EP6LE","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",1107,"Neutral",6,1,1
"563","Exp2First",3.5,1,1,2,3,2,3,3,3,5,3,3,NA,NA,NA,NA,1,2,6,5,3.125,3.66666666666667,5,0,12,65,2,"United States","USA",2,7,6,"3Z2R0DQ0JHFD8MHQ4JLHFVEHBCO2E8","3FO95NVK5C1T0560U1ELG0ULM7ZSRG","","",1006,"Neutral",2,6,5
"564","Exp1First",4,1,3,2,1,1,1,1,3,8,1,1,1,7,1,1,NA,NA,NA,NA,3.25,3.75,3.5,1,9,61,1,"USA","USA",4,7,6,"326O153BMIZ0BWF6185YBE5L83EDET","3FK4G712NX151K6D9QEQ6AZH89ISS4","","",1425,"Neutral",7,1,1
"565","Exp1First",4,1,1,2,3,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.6875,3.25,7,4,7,55,2,"usa","usa michigan",4,7,7,"3SUWZRL0MYE1QN0RRLXK58VTRHS6EV","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",1343,"Neutral",9,1,1
"566","Exp1First",3.66666666666667,1,2,3,1,1,1,3,3,9,1,1,NA,NA,NA,NA,1,2,8,7,4.375,3.91666666666667,6,1,6,48,2,"USA","USA",5,7,7,"33TIN5LC04BMEBJGPTCQWLEBZUB9YU","3HUR21WDDUQATN4L26C2N44A49GXYV","","",666,"Neutral",2,8,7
"567","Exp2First",4.16666666666667,1,1,2,3,1,2,1,3,9,1,9,1,1,9,1,NA,NA,NA,NA,4.125,4.33333333333333,7,2,13,41,2,"USA","USA",4,7,7,"3ZR9AIQJUBAOKAHJ0Q5QNL9B1PK04Q","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",1359,"Neutral",1,9,1
"568","Exp2First",4.16666666666667,1,1,2,3,2,2,4,3,8,1,1,NA,NA,NA,NA,1,6,1,1,4.125,3.91666666666667,5.5,2,14,38,1,"United States of America","United States of America",2,7,6,"3X08E93BHVJXD87CL3EMTK3GAJC66I","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",1188,"Neutral",6,1,1
"569","Exp1First",4.5,1,1,3,2,1,2,1,3,9,1,1,1,5,2,2,NA,NA,NA,NA,3.25,4.08333333333333,7,1,8,36,1,"USA","USA",5,7,7,"3KGTPGBS6XMUXIECUJ0MJD0KX0TU2S","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",535,"Neutral",5,2,2
"570","Exp1First",4.5,1,1,3,2,1,1,1,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.875,4.08333333333333,5.5,1,12,71,2,"USA","USA",4,7,7,"3ERMJ6L4DYTI6B69RTQVOU0YVUC7MT","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",1096,"Neutral",8,1,1
"571","Exp2First",3.66666666666667,1,1,3,2,3,2,3,3,7,2,2,1,7,2,2,NA,NA,NA,NA,4,4,6,2,8,74,1,"United States","United States",4,7,4,"3PW9OPU9PQLEOLNESVQ28BVNM4W213","3ZLW647WALW8C440PWYJ7KE1IZL32L","","",1168,"Neutral",7,2,2
"572","Exp1First",3.66666666666667,1,2,3,1,1,3,1,3,7,1,2,1,3,5,3,NA,NA,NA,NA,3.625,4,5.5,0,15,39,1,"usa","usa",2,7,4,"38F71OA9GTXVL4LF9CO7CMDFTJWMFF","36KM3FWE3RDJHD29CLXV1DX2Q3N073","","",1189,"Neutral",3,5,3
"573","Exp2First",4.5,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,2.75,3.41666666666667,7,2,14,66,1,"United States","United States",1,7,4,"3RWE2M8QWHBA6IRPIVKMMUFBS7HN0C","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",983,"Neutral",9,1,1
"574","Exp1First",4.33333333333333,1,3,2,1,1,1,2,3,9,1,1,NA,NA,NA,NA,1,3,3,2,5.0625,4.25,5.5,5,0,63,2,"usa","usa",4,7,6,"35H6S234SA11U47YGK4H1EPGEP4657","3JVP4ZJHDPTG6XJ5VC1SS2NB4JY0IY","","",663,"Neutral",3,3,2
"575","Exp1First",2.5,1,1,3,2,1,1,1,3,8,2,2,1,6,5,7,NA,NA,NA,NA,3.75,5,6,10,6,37,2,"US","US",4,7,6,"3VHP9MDGRNLICI9OWNUT9Q83Z5TCFO","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",714,"Neutral",6,5,7
"576","Exp1First",3.5,1,2,1,3,1,1,1,3,9,1,1,1,5,1,1,NA,NA,NA,NA,5.75,4,4,6,9,32,2,"United States","United States",2,7,7,"3II4UPYCOJ8P8Z5BAZ0Y5VUZR7EDQJ","3G3AJKPCXLTJVLGBIVAXQT7CBEBY4H","","",1189,"Neutral",5,1,1
"577","Exp2First",4,1,2,3,1,2,3,5,3,5,8,7,NA,NA,NA,NA,1,5,7,6,3.625,4.08333333333333,5.5,1,11,71,1,"United States","United States",4,7,6,"3R6BYFZZP7D6FGKJNJQGN3TD0NIXFC","3H4IKZHALBJB5UM3TYGI8MF5YB2NNB","","",1056,"Neutral",5,7,6
"578","Exp1First",3.83333333333333,1,1,3,2,1,2,3,3,2,2,5,1,3,5,8,NA,NA,NA,NA,3.6875,3.58333333333333,5,5,10,44,3,"United States","United States",2,7,6,"3Z7VU45IPYI4UWQQH2ZGVM5U7DXZ1A","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",1214,"Neutral",3,5,8
"579","Exp1First",4.16666666666667,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.0625,4.25,6.5,10,14,64,2,"USA","USA",5,7,7,"37QW5D2ZRGNP4KOXLVENE3VZY45S8K","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",683,"Neutral",9,1,1
"580","Exp1First",3,1,2,1,3,1,1,1,3,9,1,1,1,7,1,1,NA,NA,NA,NA,4.375,3.41666666666667,5,2,8,73,2,"USA","USA",4,7,5,"3PXX5PX6LXZ46M0A77C6K5RUK4JBA6","37ZQELHEQ0Z5NC13HX1IV7Q5TLSNMB","","",1194,"Neutral",7,1,1
"581","Exp1First",2.16666666666667,1,1,2,3,3,1,3,3,7,2,1,NA,NA,NA,NA,1,3,7,6,4.9375,4,5,7,8,56,1,"United States","United States",1,7,5,"3SUWZRL0MYE1QN0RRLXK58VTRI7E6K","33EEIIWHK789GW84BHUQMX4NPPRVQN","","",1028,"Neutral",3,7,6
"582","Exp1First",3.83333333333333,1,1,2,3,1,2,2,3,7,2,2,NA,NA,NA,NA,1,3,6,6,4,4.25,5.5,5,7,38,2,"USA","USA",4,7,6,"3G2UL9A02DFGH8LH4DJEZY3C5V567S","3AQN9REUTFHWVHZ4B6BQTX1IOR4YDU","","",602,"Neutral",3,6,6
"583","Exp2First",3.16666666666667,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,4,1,3,3.625,3.83333333333333,4.5,5,5,53,2,"USA","USA",3,7,4,"3AUQQEL7U5UNEN0YKM6DWB9OEAQ0VD","3TLFH2L6Y9PDBL2U4B4APXIZCYY2T1","","",825,"Neutral",4,1,3
"584","Exp1First",4,1,1,3,2,1,2,2,3,7,1,2,1,4,1,4,NA,NA,NA,NA,3.5,3.75,4.5,0,14,37,1,"US","US",2,7,5,"39PAAFCODM1OUWXPIOUNGMBTBLLTVG","3ZG552ORAM5SOD6J964PQF6K9JE2VH","","",2292,"Neutral",4,1,4
"585","Exp1First",4,1,1,2,3,2,1,3,3,9,1,1,NA,NA,NA,NA,1,5,4,3,4.6875,3.5,5.5,2,4,62,1,"United States","United States",5,7,7,"3QBD8R3Z21K9NR922B71DM5TZTC4OY","3ZG552ORAM5SOD6J964PQF6K9JE2VH","","",549,"Neutral",5,4,3
"586","Exp1First",4,1,2,1,3,1,1,1,3,9,1,1,1,7,1,1,NA,NA,NA,NA,4.125,4.16666666666667,5,0,9,48,2,"United States","United States",4,7,5,"3SLE99ER0NE57U8IJZS51YI3TPVZB0","3BFF0DJK8XD6GKJSYQJGGFV3ASWSTT","","",671,"Neutral",7,1,1
"587","Exp1First",4,1,1,2,3,3,3,4,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5.125,4.16666666666667,5.5,1,11,65,2,"United States","United States",1,7,7,"3WMOAN2SRBYQZJS5LS8B7N51M34NVE","3FK4G712NX151K6D9QEQ6AZH89ISS4","","",2052,"Neutral",9,1,1
"588","Exp2First",3.83333333333333,1,3,2,1,2,2,2,3,8,2,3,NA,NA,NA,NA,1,8,2,2,4.125,4.08333333333333,6,3,7,41,1,"USA","USA",3,7,5,"3HHRAGRYX86AKXFEJ63SUUG9LLU9O3","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",1313,"Neutral",8,2,2
"589","Exp2First",4.5,1,2,3,1,5,5,5,3,5,5,5,1,5,5,5,NA,NA,NA,NA,5.75,2.25,4,0,8,29,2,"USA","USA",4,7,4,"33PPO7FECVGCR1HSXRVPWT3D0XDDIW","3JVP4ZJHDPTG6XJ5VC1SS2NB4JY0IY","","",271,"Neutral",5,5,5
"590","Exp1First",3.83333333333333,1,1,3,2,1,1,1,3,9,1,1,1,6,1,1,NA,NA,NA,NA,3.625,3.66666666666667,5,1,12,52,2,"USA","USA",4,7,6,"39GXDJN2OTF5WC51FQJSPQF6X8AV83","351S7I5UG9XFM4VIE0OQFFYOPRXNJ7","","",1109,"Neutral",6,1,1
"591","Exp2First",3.66666666666667,1,1,3,2,1,1,1,3,8,1,1,1,7,1,1,NA,NA,NA,NA,4.1875,4,4,5,10,65,2,"USA","USA",4,7,6,"3P4RDNWND57PUNHK7NH0ZRYQ5HCIJH","302U8RURJZ2ODZVCVP29I39IKE4VN0","","",543,"Neutral",7,1,1
"592","Exp2First",2.66666666666667,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,1,1,3,3.75,4.5,5,5,62,1,"United States","United States",3,7,7,"3ITXP059PWKEO1KGCZBE3T4DEFFJSB","31D0ZWOD0A010F07JO9FB4ZSRBT0AU","","",615,"Neutral",5,1,1
"593","Exp2First",3.33333333333333,1,2,3,1,1,1,1,3,6,2,1,NA,NA,NA,NA,1,3,4,3,3.25,4.5,4,5,9,47,1,"united states","united states",2,7,3,"3EJJQNKU9R66WGPD9A8O16J2FLTHRH","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",1070,"Neutral",3,4,3
"594","Exp1First",4,1,3,1,2,4,2,8,3,9,1,1,NA,NA,NA,NA,1,6,1,1,3.1875,4.08333333333333,7,7,5,60,2,"United States","United States",4,7,6,"37TD41K0AHARGNEA27USGPRIOVCCSW","3JVP4ZJHDPTG6XJ5VC1SS2NB4JY0IY","","",647,"Neutral",6,1,1
