"","study_order","ManiCheck","Exp1_check","Exp1_check_DO_1","Exp1_check_DO_2","Exp1_check_DO_3","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1","MASC_set2","MASC_set3","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"751","Exp1First",3,1,3,2,1,5,4,5,3,2,3,3,NA,NA,NA,NA,1,4,3,4,4.125,4,3.5,4,2,27,2,"united states","united states",4,7,6,"3NJM2BJS4W7U3VYIAQQYLKM719SPCC","3BO3NEOQM0IC7AHNNEYLH8ZOD54IA1","","","Negative",4,3,4
"752","Exp1First",4.5,1,2,1,3,1,1,1,3,8,1,1,1,7,1,1,NA,NA,NA,NA,2.75,3.58333333333333,3,1,18,31,1,"United States","United States",4,7,6,"3PB5A5BD0V7IE1ANGQS0BPG1Z7F7GY","3XQ4XW3OD9DCWLPFFBZKFSMDAFES2W","","","Negative",7,1,1
"753","Exp1First",4.16666666666667,1,2,1,3,4,5,4,3,6,2,2,NA,NA,NA,NA,1,2,8,8,3.625,3.91666666666667,5,0,10,34,1,"United States","United States",4,7,6,"35K3O9HUABEX9GT2SE0OZE86KFIFES","3J5XXLQDHMCH9V22D6IU9PBCFX8V3F","","","Negative",2,8,8
"754","Exp2First",2.5,1,3,1,2,1,3,2,3,5,2,4,NA,NA,NA,NA,1,4,1,1,3.9375,3.41666666666667,6.5,6,7,34,2,"USA","USA",2,7,5,"3CTOC39K37RS530OOWD3828HRZUJ7C","3NKW03WTLM8MVL891RZM8ZN1WYOWQT","","","Negative",4,1,1
"755","Exp1First",3,1,2,3,1,2,2,2,3,8,1,1,1,6,5,2,NA,NA,NA,NA,4.8125,3.66666666666667,4.5,1,7,38,1,"United States","United States",4,7,4,"36H9ULYP62V5KWFU6FBFWULYPNDJFG","375VSR8FVWAQ1HSEPT8TCTRO9MUZRN","","","Negative",6,5,2
"756","Exp2First",2,1,2,1,3,3,2,3,3,7,3,3,1,6,4,5,NA,NA,NA,NA,5,3.5,6.5,2,2,51,1,"United States","United States",2,7,4,"32SCWG5HIH55NEPH0ZDVZKUX5NHP6K","3KL228NDMVN4NWKE9HB7QAP4346KGQ","","","Negative",6,4,5
"757","Exp2First",4,1,3,2,1,1,1,1,3,2,5,5,NA,NA,NA,NA,1,1,9,9,3.1875,3.5,6.5,3,11,54,2,"United States","United States",2,7,4,"35BLDD71I6YKG86OOGJ52ACAWFEVZ1","3J6BHNX0U9TAXO10WLO2GUY14GSKNY","","","Negative",1,9,9
"758","Exp2First",2.16666666666667,1,2,3,1,2,2,3,3,9,1,2,NA,NA,NA,NA,1,4,3,7,4.5625,3.75,5,3,3,36,1,"United States of America","United States of America",2,7,4,"37XITHEISWAFF8EXNIUNQFMM2RFCRQ","3SMIWMMK616ENEFQI0JRI0KQZJUWUY","","","Negative",4,3,7
"759","Exp1First",4.5,1,3,1,2,1,1,1,3,9,1,1,1,8,2,1,NA,NA,NA,NA,4,3.75,5.5,2,2,59,1,"USA","USA",1,7,6,"3G5W44VEU7J69GH7ZKH9FULN5REKGG","3SMIWMMK616ENEFQI0JRI0KQZJUWUY","","","Negative",8,2,1
"760","Exp1First",3.5,1,2,1,3,3,3,4,3,8,2,2,1,7,2,2,NA,NA,NA,NA,2.9375,4.5,3.5,2,3,29,1,"United States","United States",4,7,6,"3HYA4D452RK5E0HMZU5NXDZHNCRF2P","3PA41K45VN5M5U6TT6CLGEYAYBTP7T","","","Negative",7,2,2
"761","Exp2First",3.33333333333333,1,3,1,2,4,3,1,3,9,2,1,1,5,1,2,NA,NA,NA,NA,3.875,4.16666666666667,3,0,13,40,2,"United States","NJ",4,7,6,"3X31TUMD7XNKP79M2187N7UWS20L1K","336OE47KI2LE0T4QNQTWEMM9DQ3WVN","","","Negative",5,1,2
"762","Exp2First",3.5,1,2,1,3,7,3,3,3,7,3,4,NA,NA,NA,NA,1,3,6,6,3.4375,3.83333333333333,6.5,0,12,44,1,"United States","United States",1,7,2,"3XUHV3NRVKZHRTRFC3VLY5E6N1X5HG","391JB9X4ZY94F6G0KK923F91ZQIKMY","","","Negative",3,6,6
"763","Exp1First",4.33333333333333,1,1,2,3,1,2,1,3,9,1,1,1,2,5,6,NA,NA,NA,NA,4.3125,3.75,5.5,3,17,35,2,"United States","United States",3,7,6,"3CFVK00FWLMFWTAJ87KOI3LD0DG6L3","3XT3KXP24ZZBK85KX1H913X2HMEI6B","","","Negative",2,5,6
"764","Exp1First",2,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.75,4.58333333333333,5,3,10,28,2,"usa","usa",4,7,7,"3SKEMFQBZ36RG1BPGM5LNH4PH80K8Z","3J5XXLQDHMCH9V22D6IU9PBCFX8V3F","","","Negative",9,1,1
"765","Exp2First",4,1,1,2,3,2,5,5,3,9,1,1,NA,NA,NA,NA,1,8,1,1,3.625,3.25,5.5,1,12,40,1,"USA","USA",3,7,1,"3R3YRB5GRF4J2L9G7YT1PVJI9NYAUQ","3DIIW4IV8PWX5L16EDOU45DOLV8I4Q","","","Negative",8,1,1
"766","Exp2First",2.66666666666667,1,1,2,3,5,3,1,3,7,5,2,1,5,5,5,NA,NA,NA,NA,4.8125,4.16666666666667,7,11,0,61,2,"USA","USA",1,7,6,"36TFCYNS44BQTCBPI9EGQO5QG06XHH","3H4IKZHALBJB5UM3TYGI8MF5YBXNN6","","","Negative",5,5,5
"767","Exp1First",4,1,2,3,1,1,3,1,3,9,1,1,NA,NA,NA,NA,1,6,2,1,3.3125,3.83333333333333,5.5,1,6,67,2,"United States","United States",3,7,6,"3EO896NRAWWF31XV1ZG4DY0ZGWMJTP","3FULMHZ7OUYJ14RXZSMMWYK524T4MT","","","Negative",6,2,1
"768","Exp1First",4.16666666666667,1,2,1,3,7,7,6,3,8,1,1,1,6,3,3,NA,NA,NA,NA,3.25,3.66666666666667,4,2,2,34,1,"usa","usa",4,7,7,"3H8DHMCCW9C3XW7GXUG199IQSZXDKY","373L46LKP77EEYAFHNWANNHKVWNKJU","","","Negative",6,3,3
"769","Exp2First",3.5,1,2,1,3,3,3,2,3,9,1,1,1,3,7,5,NA,NA,NA,NA,4.8125,3.5,6.5,2,6,70,2,"United States of America","United States of America",4,7,2,"3634BBTX0OV9PLVOOXQFKT6YC8OIF3","3PIOQ99R7YNO0K6CQZS4MH7Z67QUN5","","","Negative",3,7,5
"770","Exp1First",2.5,1,1,2,3,1,3,2,3,9,1,1,NA,NA,NA,NA,1,4,2,2,2.75,3.91666666666667,3,5,14,39,2,"United States","United States",2,7,3,"33PPUNGG386SN1P7FWEV1DN7B92RZ5","3FULMHZ7OUYJ14RXZSMMWYK524T4MT","","","Negative",4,2,2
"771","Exp2First",4.5,1,1,3,2,1,1,1,3,9,1,9,NA,NA,NA,NA,1,3,5,5,5.1875,4.83333333333333,6,6,5,28,1,"Usa","Usa",2,7,7,"354P56DE9K4L46JEBQMH03Z4NI7S71","3B6F54KMR2D5707JW7Z6A9C8I90S1F","","","Negative",3,5,5
"772","Exp2First",2.16666666666667,1,1,2,3,4,2,2,3,6,2,2,1,4,3,2,NA,NA,NA,NA,4.25,3.66666666666667,5.5,5,6,35,4,"USA","USA",2,7,4,"36V4Q8R5ZK1SCTBONSZ1OLHT0JQQMU","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","","Negative",4,3,2
"773","Exp1First",2.66666666666667,1,3,1,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,2.75,5.25,4,9,19,63,2,"United States","United States",4,7,7,"3OSWBBLG1EY9HW6NWDVQZ3QSO8MDXX","3H4IKZHALBJB5UM3TYGI8MF5YB2NNB","","","Negative",9,1,1
"774","Exp2First",3.83333333333333,1,3,1,2,1,4,1,3,9,1,1,NA,NA,NA,NA,1,3,1,1,2.75,3.5,5.5,2,15,37,1,"USA","USA",4,7,3,"32EYX73OY0AB12VX99FNKL8S9RWRUP","3YGYP13641AWKSEVM5XZH6KFZ8RNRZ","","","Negative",3,1,1
"775","Exp1First",2.66666666666667,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,2,7,6,4.875,3.83333333333333,3,8,13,41,1,"United States","United States",4,7,3,"33CID57104UGZAN1P5MQB09TQMN3L3","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","","Negative",2,7,6
"776","Exp2First",4.33333333333333,1,1,2,3,1,1,5,3,9,1,1,NA,NA,NA,NA,1,8,5,4,3.5625,5.25,3,3,13,64,2,"US","US",2,7,7,"3AMW0RGHOD3DUZV9ZGZC1VGJ0DFPN3","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","","Negative",8,5,4
"777","Exp1First",3,1,2,3,1,1,1,2,3,3,8,2,NA,NA,NA,NA,1,2,2,7,4.125,3.58333333333333,5.5,3,3,34,2,"USA","USA",1,7,7,"3MD9PLUKKIF783XFMPXESTIXACLNZL","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","","Negative",2,2,7
"778","Exp1First",3.83333333333333,1,2,1,3,5,3,4,3,7,2,4,1,8,1,2,NA,NA,NA,NA,4.375,3.5,3.5,6,4,41,2,"usa","usa",4,7,6,"388U7OUMF72VLGJHB213VEKLT2SR0M","3NOEP8XAU43GK9CKBJGJADBY04DPXT","","","Negative",8,1,2
"779","Exp2First",1.5,1,2,3,1,1,2,1,3,6,1,1,NA,NA,NA,NA,1,4,5,4,2.875,4.08333333333333,5.5,8,14,21,2,"USA","USA",5,7,1,"3O6CYIULED2G9YCJ83PT7KG916BWUX","3D1UCPY6GGAJYJ6P5D7KHBR44ZD38O","","","Negative",4,5,4
"780","Exp1First",3.83333333333333,1,2,3,1,1,5,3,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.5625,3.83333333333333,6,0,0,49,2,"United States","United States",1,7,3,"3ATTHHXXWAPQP7M9ORW1Q065GDTXII","3JGHED38EDSGE8YUKT84T5RM2G1Y71","","","Negative",9,1,1
"781","Exp2First",2.16666666666667,1,1,2,3,5,5,4,3,3,7,7,1,3,9,5,NA,NA,NA,NA,4,3.75,5.5,0,2,23,1,"USA","USA",2,7,3,"3P529IW9KYMBFM3U90NSC9YQTCTLFV","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","","Negative",3,9,5
"782","Exp2First",3.33333333333333,1,3,1,2,2,1,3,3,3,1,3,NA,NA,NA,NA,1,2,6,3,4.6875,3.83333333333333,4.5,2,8,57,1,"United States of America","United States of America",2,7,4,"3RSDURM96AN397AXX4SCOZFMQQIYEI","3EGKVCRQFWT3GK1KXAKKY7DIL6SYBN","","","Negative",2,6,3
"783","Exp1First",3.83333333333333,1,3,2,1,1,1,1,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.75,2.91666666666667,4.5,1,7,70,1,"USA","USA",3,7,5,"3H8DHMCCW9C3XW7GXUG199IQSZ9DKA","3ICOHX7ENCC4QSHJZTB17NPJCQR0EP","","","Negative",8,1,1
"784","Exp2First",4,1,2,1,3,1,1,1,3,9,1,1,1,6,2,2,NA,NA,NA,NA,3.5,3.58333333333333,5.5,0,6,57,2,"USA","USA",4,7,5,"3PJUZCGDJ6H7Z5SYCPEWX8Q96E1896","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","","Negative",6,2,2
"785","Exp1First",4.33333333333333,1,3,1,2,1,1,1,3,2,8,8,1,7,2,1,NA,NA,NA,NA,4.5625,4.33333333333333,6,5,10,43,1,"USA","USA",1,7,7,"3S3AMIZX3U6LEYVS5HZ3LQ5INQZDCW","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","","Negative",7,2,1
"786","Exp1First",3.33333333333333,1,2,1,3,1,3,2,3,9,3,2,NA,NA,NA,NA,1,4,3,4,4.4375,3.75,3.5,0,5,60,2,"United States","United States",2,7,3,"3AMYWKA6YBNN2EDGLZ0GAKP7VIU6OT","31N9JPQXIPJJVY0SQ0L532I9CZTNH2","","","Negative",4,3,4
"787","Exp1First",2.16666666666667,1,2,3,1,1,1,2,3,8,1,2,NA,NA,NA,NA,1,1,7,6,3.125,3.5,6.5,5,7,24,2,"USA","USA",2,7,3,"3EKVH9QMEY58GG3Q8OAX9DWWBZO2DE","3FK4G712NX151K6D9QEQ6AZH89ISS4","","","Negative",1,7,6
"788","Exp2First",2.5,1,1,2,3,3,5,2,3,9,1,1,NA,NA,NA,NA,1,8,1,1,2.9375,4.16666666666667,6.5,6,4,60,2,"USA","USA",4,7,7,"34X6J5FLPTZ2BL53KVM98TPCWPZJQN","30UZJB2POHD0B1NN7F0H5RHD29C35M","","","Negative",8,1,1
"789","Exp1First",3.33333333333333,1,2,1,3,1,1,1,3,6,1,2,NA,NA,NA,NA,1,5,6,6,4.625,3.58333333333333,6.5,7,2,50,1,"USA","USA",2,7,7,"3VSOLARPKBALY8MS08J06RIYQSA93G","31GN6YMHLPTY81NMTVOR3Z22EMESWJ","","","Negative",5,6,6
"790","Exp2First",3.33333333333333,1,2,1,3,1,1,3,3,6,2,1,NA,NA,NA,NA,1,2,5,6,4.3125,3.25,5.5,3,4,34,2,"USA","USA",4,7,4,"3OUYGIZWR7ZA9332YAXEQJK6SK7P0V","38F60IALAGI6FBZGPO0W69PKF0DT07","","","Negative",2,5,6
"791","Exp1First",4.16666666666667,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,9,3.25,4.08333333333333,3,4,9,37,2,"United States","TX",4,7,1,"37QW5D2ZRGNP4KOXLVENE3VZY2QS81","3E22YV8GG17B8FYG9DTACBK0YQ3NP7","","","Negative",1,9,9
"792","Exp2First",3.5,1,1,3,2,1,1,1,3,5,2,2,1,1,9,9,NA,NA,NA,NA,3.5,3.58333333333333,4,2,12,39,1,"United States","CA",2,7,7,"3OJSZ2ATDSXKY4L3ZU997SPC9YC57P","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","","Negative",1,9,9
"793","Exp1First",4.5,1,3,2,1,1,1,1,3,5,3,5,NA,NA,NA,NA,1,6,1,1,2.875,3.41666666666667,7,7,6,51,2,"US","US",3,7,7,"3YW4XOSQKQMN8XWGBF08EUQF5T5U1Z","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","","Negative",6,1,1
"794","Exp1First",3.83333333333333,1,1,2,3,1,1,1,3,9,1,1,1,9,1,9,NA,NA,NA,NA,3,3.83333333333333,4.5,0,10,41,1,"US","US",4,7,4,"33FBRBDW6O09X3Z1O9ONZYRHCZ68CP","3VADEH0UHCY8OSQLH9AWB5U6LPBPSL","","","Negative",9,1,9
"795","Exp1First",3.66666666666667,1,3,2,1,1,3,2,3,6,3,5,NA,NA,NA,NA,1,4,3,4,4.1875,3.33333333333333,5.5,0,6,43,2,"United States","United States",4,7,6,"3I33IC7ZWF3AI90EOEJVJCOQQWSA2L","3WRBLBQ2GR92A6DA5O1P7QAVP660G6","","","Negative",4,3,4
"796","Exp1First",4.5,1,2,1,3,1,1,1,3,9,1,1,1,6,1,1,NA,NA,NA,NA,2.75,3.83333333333333,1,0,17,35,1,"United States of America","United States of America",5,7,2,"3ON104KXQKXHS0I4TXYBUGIF2TRW4E","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",6,1,1
"797","Exp2First",2.5,1,1,2,3,4,2,2,3,6,4,3,1,4,7,6,NA,NA,NA,NA,3.6875,3.16666666666667,6.5,2,5,47,1,"United States","United States",2,7,6,"3ZV9H2YQQD8WA4Z0TJTSKBQ9OTW3W1","3J9UN9O9J3TC183BDUMS432BHYN0JA","","","Negative",4,7,6
"798","Exp2First",4.5,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.75,3.5,5.5,1,18,59,2,"United States","United States",4,7,7,"3G5W44VEU7J69GH7ZKH9FULN5RSKGU","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",9,1,1
"799","Exp2First",1.5,1,2,1,3,9,5,5,3,9,1,1,NA,NA,NA,NA,1,6,1,1,4.75,3.66666666666667,4,4,11,42,1,"USA","USA",4,7,7,"3QXNC7EIPIWPHGNVHL1H4TKRNGN90I","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",6,1,1
"800","Exp1First",3.33333333333333,1,2,1,3,4,3,4,3,6,3,3,1,7,4,3,NA,NA,NA,NA,4.9375,3.66666666666667,5,1,3,51,1,"usa","usa",5,7,6,"3QBD8R3Z21K9NR922B71DM5TZRT4OB","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","","Negative",7,4,3
"801","Exp1First",4.5,1,1,2,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,9,3.1875,3.08333333333333,6.5,0,10,51,1,"USA","USA",5,7,5,"3FTF2T8WLRJIP6OGASU2BOTVOL89WQ","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","","Negative",1,9,9
"802","Exp1First",4.5,1,3,1,2,7,8,7,3,8,8,8,1,9,8,7,NA,NA,NA,NA,4.8125,4.75,7,8,8,30,2,"United States","United States",4,7,7,"3Z9WI9EOZZPK9CCIJQZR0UXOKR6HKR","3BFNCI9LYKRFY516V8FE3BV9TF7371","","","Negative",9,8,7
"803","Exp2First",4.5,1,3,2,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,2.9375,4.5,3,3,13,57,2,"United States","United States",4,7,7,"33FOTY3KEMMRM3FGPOF8KO49YT5C1E","3IJ95K7NDXD5V25H6U3NI268XZGNG3","","","Negative",9,1,1
"804","Exp1First",4.16666666666667,1,1,2,3,5,3,3,3,9,7,6,1,9,1,1,NA,NA,NA,NA,3.3125,4.16666666666667,6,1,17,35,1,"USA","USA",3,7,5,"3GLB5JMZFXWYVABX73VMBHQXLI2GDK","389A2A304OJPTUX53256HZPGREE0CW","","","Negative",9,1,1
"805","Exp2First",2,1,1,3,2,1,1,1,3,9,3,1,1,4,5,3,NA,NA,NA,NA,4.125,3.25,5.5,4,2,55,1,"usa","usa",2,7,5,"3T3IWE1XG6OWPO18WP0DAZCLUR0QT9","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","","Negative",4,5,3
"806","Exp2First",3.83333333333333,1,3,1,2,1,1,1,3,6,1,5,1,7,1,4,NA,NA,NA,NA,2.875,3.75,7,2,13,34,2,"United States","United States",2,7,7,"30H4UDGLT2J7CHA9NFKCOGRJVNIMPD","3HUR21WDDUQATN4L26C2N44A49GXYV","","","Negative",7,1,4
"807","Exp1First",3.33333333333333,1,1,2,3,6,5,4,3,2,7,7,1,2,7,7,NA,NA,NA,NA,5,3.25,6.5,4,2,37,1,"USA","USA",1,7,4,"3CP1TO84PT2DC3OXTISEB184YJ252N","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",2,7,7
"808","Exp1First",3.83333333333333,1,2,3,1,1,3,4,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.3125,3.75,4,5,2,61,2,"USA","USA",4,7,7,"3J4Q2Z4UTY4OH552RU5OXJJKYMKQW3","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","","Negative",8,1,1
"809","Exp1First",3.5,1,3,1,2,8,6,8,3,7,3,1,1,2,7,2,NA,NA,NA,NA,2.875,4.08333333333333,6,4,12,34,1,"USA","USA",4,7,7,"3ERMJ6L4DYTI6B69RTQVOU0YVTB7MQ","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","","Negative",2,7,2
"810","Exp2First",4.5,1,2,3,1,1,1,2,3,8,1,1,1,6,5,4,NA,NA,NA,NA,2.8125,3.33333333333333,4.5,0,15,34,1,"United States","United States",4,7,7,"3LRLIPTPEQA5ZP44DKPZJ8AK7XQAKL","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","","Negative",6,5,4
"811","Exp1First",4.16666666666667,1,2,1,3,7,7,7,3,9,1,9,NA,NA,NA,NA,1,9,1,1,4.125,3.75,7,0,7,39,1,"USA","USA",4,4,7,"3WSELTNVR33428UR7T3RKZXGQAHATR","3ZLW647WALW8C440PWYJ7KE1IZL32L","","","Negative",9,1,1
"812","Exp1First",4.5,1,2,3,1,7,8,7,3,8,1,2,NA,NA,NA,NA,1,3,3,5,4.25,3.5,5,1,13,51,2,"United States","United States",4,7,7,"3I02618YA07QPPFIWHBYFQ8D8AMPUB","3UDTAB6HH60NVWQ2RIVFF9O8LTB09F","","","Negative",3,3,5
"813","Exp2First",3.5,1,2,1,3,5,3,2,3,5,8,6,NA,NA,NA,NA,1,1,2,3,4.5,3.16666666666667,5.5,4,2,45,1,"United States","United States",4,7,5,"33ISQZVXPPNB96PE5L4S1KN02R2CCC","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","","Negative",1,2,3
"814","Exp2First",3.5,1,1,2,3,1,1,1,3,6,2,1,1,3,6,1,NA,NA,NA,NA,4.625,3.58333333333333,5,3,1,45,1,"USA","USA",2,7,3,"3I0BTBYZAXM4IHV3PXTX3ADIWQPY0F","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","","Negative",3,6,1
"815","Exp1First",4.33333333333333,1,1,3,2,4,4,3,3,9,1,1,1,6,1,1,NA,NA,NA,NA,3.8125,4.25,6,1,7,51,2,"United States","United States",4,7,6,"3FTYUGLFSUM0FDMDQ7CV7KZ8VAWD59","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","","Negative",6,1,1
"816","Exp1First",3.66666666666667,1,3,1,2,1,5,3,3,9,1,1,NA,NA,NA,NA,1,5,1,1,3.75,4.41666666666667,6,2,12,44,1,"United States","United States",4,7,6,"3AZHRG4CU4L32EYF0C07DGH5NPW30G","3ICOHX7ENCC4QSHJZTB17NPJCQR0EP","","","Negative",5,1,1
"817","Exp1First",3.5,1,2,1,3,1,2,3,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.5625,4.08333333333333,5.5,1,10,46,2,"US","US",4,7,6,"3GDTJDAPVUCM6PBS1YI12UWT6EOM81","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","","Negative",8,1,1
"818","Exp1First",4,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.25,3.5,7,5,9,60,2,"United States","United States",4,7,4,"3UWN2HHPUY6A7RB1RX36W0LUNY7SN9","3X0EMNLXEPQOGK7PB4F1MSEDKT5VPW","","","Negative",9,1,1
"819","Exp2First",4,1,1,3,2,1,1,1,3,9,2,1,NA,NA,NA,NA,1,1,6,7,5.1875,4.08333333333333,6.5,8,8,40,2,"USA","USA",4,7,7,"3NC5L260MONJL76RMS3K4Q2KOIJOF2","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","","Negative",1,6,7
"820","Exp2First",4,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,7,1,1,3.5625,3.75,4,0,14,38,2,"United States","United States",3,7,6,"3P4RDNWND57PUNHK7NH0ZRYQ5G2JI6","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",7,1,1
"821","Exp1First",4.16666666666667,1,2,1,3,3,3,5,3,7,3,2,1,6,2,2,NA,NA,NA,NA,4.0625,4.41666666666667,2.5,0,2,47,1,"United States","United States",2,7,6,"3DUZQ9U6SMPNFWKATOPX6HF791AVSU","3UDTAB6HH60NVWQ2RIVFF9O8LTB09F","","","Negative",6,2,2
"822","Exp1First",3.16666666666667,1,2,1,3,1,1,3,3,6,2,3,1,4,1,2,NA,NA,NA,NA,3.4375,3.41666666666667,5.5,3,4,45,1,"USA","USA",3,7,4,"3IXEICO792K3F6IOHGMF4UVUUR06T6","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","","Negative",4,1,2
"823","Exp2First",1.5,1,2,3,1,2,2,2,3,8,2,2,1,5,5,5,NA,NA,NA,NA,3.9375,3.08333333333333,5,7,13,31,2,"United States of America","United States of America",3,7,4,"3UXUOQ9OKEYH4AXKUQ0QF35Y1D0A7P","30EV7DWJTVWXA8KP1J3CNRRQ75HY62","","","Negative",5,5,5
"824","Exp2First",3.66666666666667,1,3,1,2,1,1,1,3,9,1,1,1,8,1,1,NA,NA,NA,NA,2.9375,4.83333333333333,7,2,9,41,2,"United States","United States",4,7,2,"3D3VGR7TA0GR28IEUPJMXCISWF3R3A","3HUR21WDDUQATN4L26C2N44A49GXYV","","","Negative",8,1,1
"825","Exp2First",3.16666666666667,1,3,1,2,3,4,4,3,9,1,1,NA,NA,NA,NA,1,3,4,5,4.125,4.75,2.5,0,5,38,1,"US","US",4,7,7,"3PXX5PX6LXZ46M0A77C6K5RUK3UBAF","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","","Negative",3,4,5
"826","Exp1First",3,1,3,1,2,1,1,2,3,9,1,1,1,6,4,3,NA,NA,NA,NA,4,3.5,3.5,11,2,46,2,"United States of America","United States of America",2,7,6,"3LJ7UR74RHER569Q1W7OYX5O9IDN46","3BFNCI9LYKRFY516V8FE3BV9TF7371","","","Negative",6,4,3
"827","Exp2First",4.5,1,3,2,1,1,3,3,3,9,1,1,1,5,5,5,NA,NA,NA,NA,2.875,4.16666666666667,4,1,10,48,1,"usa","usa",3,7,7,"36AHBNMV1RDYH1WX19HSIHX1QFBYDL","3ZG552ORAM5SOD6J964PQF6K9JE2VH","","","Negative",5,5,5
"828","Exp1First",3.83333333333333,1,3,1,2,1,3,2,3,9,2,2,1,3,6,4,NA,NA,NA,NA,4.5625,3.58333333333333,6,0,5,52,1,"USA","USA",5,7,7,"3PJ71Z61R43PO58DD45HIY31S9P91J","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","","Negative",3,6,4
"829","Exp2First",3.33333333333333,1,1,2,3,1,1,1,3,8,2,2,NA,NA,NA,NA,1,4,6,6,4.375,3.25,4.5,7,2,33,1,"USA","USA",3,7,2,"3ZGVPD4G6TI53G2ZJLJQ1SOPZV5TZS","351S7I5UG9XFM4VIE0OQFFYOPRXNJ7","","","Negative",4,6,6
"830","Exp2First",2.16666666666667,1,3,2,1,4,3,5,3,7,2,4,NA,NA,NA,NA,1,3,4,6,4.75,3.83333333333333,5,1,2,35,2,"USA","USA",4,7,5,"3QFUFYSY9YGFHEW938OBQSWF7RVF4V","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","","Negative",3,4,6
"831","Exp1First",3.83333333333333,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,3,3,3.25,3.66666666666667,4.5,2,13,68,2,"United States","United States",2,7,6,"3C2NJ6JBKAIH2SU3XIO05I8QP4MN2F","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","","Negative",5,3,3
"832","Exp2First",4,1,3,2,1,5,6,5,3,7,4,4,NA,NA,NA,NA,1,7,3,3,4.375,3.75,4.5,1,10,31,1,"USA","USA",4,6,6,"3NJM2BJS4W7U3VYIAQQYLKM71A2PCO","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","","Negative",7,3,3
"833","Exp2First",3.66666666666667,1,2,1,3,3,3,3,3,8,3,2,NA,NA,NA,NA,1,4,6,4,3.875,4.25,5,2,9,59,2,"United States","United States",4,7,2,"3VA45EW49NOSVSCJFTOZFOYQN8GO1H","3ZLW647WALW8C440PWYJ7KE1IZL32L","","","Negative",4,6,4
